name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Backabro Toftbyn;60.710623932485;15.768037261924;580202;7408817;Backabro;60.710623609886;15.768110611856
Backafors;60.615206532466;15.775052958413;580264;7447824;Backafors;60.615224137699;15.774979999113
Backanäs;60.701123884598;15.787347128071;580119;7447934;Backanäs;60.70111456877;15.787347220608
Backarna;60.533182027018;15.195144209699;526099;7448037;Backarna;60.533145544982;15.19509045878
Backberget;60.593149837531;15.756515330761;580515;7425288;Falun Backberget;60.593140558857;15.756570199732
Backbyn;60.132738589256;15.432955888731;561104;7412945;Smedjebacken Backbyn;60.132738536007;15.433028086695
Backbyn skolan;60.131426228486;15.441931091408;561103;7446876;Backbyn skolan;60.131416799637;15.441859447729
Backen (Falun);60.842127524597;15.65338136751;580038;7447993;Backen;60.842109205869;15.65338153967
Backen (Leksand);60.756030901881;14.848152240846;529025;7448386;Backen;60.756031037847;14.848225835434
Backen (Malung);60.71682701712;13.60503209774;523183;7448773;Backen;60.716791915009;13.605108265519
Babbens garage Sörboda;61.16673675274;15.221850009989;531010;7448566;Babbens garage Sörboda;61.16670057672;15.221887928642
Back Hans;60.775384716417;15.064069573791;529122;7448312;Back Hans;60.775348235865;15.064033900873
Backa (Rättvik);60.925693751716;15.117774380981;531223;7425366;Backa;60.925692968372;15.117700794458
Backa Gustafs;60.400423350509;15.637824770836;582133;7446719;Backa Gustafs;60.400441050752;15.637861116533
Backa norra Gustafs;60.402040196258;15.631884094642;582047;7446779;Backa norra Gustafs;60.40204885134;15.631866063038
Backa södra (Rättvik);60.920966541608;15.12001501263;531224;7448420;Backa södra;60.920948188752;15.120015561501
Backa södra Gustafs;60.398355059777;15.641789890605;582132;7446720;Backa södra Gustafs;60.398381779272;15.641862469547
Backa Toftbyn;60.711864004897;15.774006791468;580203;7408810;Backa;60.711881601911;15.773970229305
Backa trafikplats (Hedemora);60.25921567655;16.019200983024;583232;7446508;Backa trafikplats;60.259558266031;16.018083430072
Backa västra (Rättvik);60.924169641985;15.111095690081;531221;7448422;Backa västra;60.924133340823;15.111096636009
Backabro Toftbyn;60.710623932485;15.768037261924;580202;7408817;Backabro;60.710623609886;15.768110611856
Backafors;60.615206532466;15.775052958413;580264;7447824;Backafors;60.615224137699;15.774979999113
Backanäs;60.701123884598;15.787347128071;580119;7447934;Backanäs;60.70111456877;15.787347220608
Backarna;60.533182027018;15.195144209699;526099;7448037;Backarna;60.533145544982;15.19509045878
Backberget;60.593149837531;15.756515330761;580515;7425288;Falun Backberget;60.593140558857;15.756570199732
Backbyn;60.132738589256;15.432955888731;561104;7412945;Smedjebacken Backbyn;60.132738536007;15.433028086695
Backbyn skolan;60.131426228486;15.441931091408;561103;7446876;Backbyn skolan;60.131416799637;15.441859447729
Backen (Falun);60.842127524597;15.65338136751;580038;7447993;Backen;60.842109205869;15.65338153967
