StopID;StopArea;SiteID;Name;Long;Lat;Zone;Type;GTFS ID;GTFS Name;GTFS Long;GTFS Lat;Dist
51229;51229;51230;Pukarhagen;59,6936873035;17,9055826919;C1;BUSTERM;7466859;Pukarhagen;59,6937182652;17,9058868129;0,0167382503
51231;51231;51232;Stora Rickeby;59,6897218309;17,8867743816;C1;BUSTERM;7466860;Stora Rickeby;59,6897217387;17,8867745871;1,12998583290037E-005
51233;51233;51234;Västerdal;59,6851467756;17,8723017099;C1;BUSTERM;7466861;Västerdal;59,6850087465;17,8719382552;0,0202205337
51235;51235;51236;Åslunda;59,6741305096;17,8608122366;C1;BUSTERM;7466862;Åslunda;59,6744419575;17,8615593702;0,0422660453
51242;51241;51242;Odensalatvätten;59,6552052919;17,8503218927;C1;BUSTERM;7466865;Odensalatvätten;59,6553817149;17,8499425077;0,0212427849
51243;51243;51244;Tollsta;59,6420869166;17,8560859476;C1;BUSTERM;7466866;Tollsta;59,642585563;17,8563471415;0,0173743052
51245;51245;51246;Mårdvägen;59,637233839;17,8552224984;C1;BUSTERM;7466867;Mårdvägen;59,6372511337;17,8552592292;0,0020238164
51247;51247;51248;Norrbackaskolan;59,6339891712;17,8514075577;C1;BUSTERM;7466868;Norrbackaskolan;59,6340956182;17,8514851697;0,0044057674
51250;51249;51250;Solrosvägen;59,6318734091;17,8506228274;C1;BUSTERM;7466869;Solrosvägen;59,6318284649;17,8506203048;0,000163183
51255;51174;51255;Husby Långhundra kyrka;59,7497850723;18,0174083146;C1;BUSTERM;7466848;Husby Långhundra kyrka;59,7498740744;18,017449996;0,0023883271
51258;51257;51258;Solberga gård;59,7206451115;18,009528737;C1;BUSTERM;7466871;Solberga gård;59,720521236;18,0094141334;0,0064888741
51260;51259;51260;Veda;59,6979667971;17,9275776507;C1;BUSTERM;7466872;Veda;59,6979493388;17,9275412267;0,0020070092
51261;51261;51262;Hargs gård;59,6807219405;17,8653352354;C1;BUSTERM;7466873;Hargs gård;59,6807840833;17,8653747722;0,0022212507
51263;51263;51263;Odensala skola;59,6652591485;17,8452902616;C1;BUSTERM;7466874;Odensala skola;59,6652590563;17,8452904668;1,12894632306336E-005
51265;51264;51265;Karlshem;59,7307501067;18,0194765564;C1;BUSTERM;7466875;Karlshem;59,7305440201;18,019445362;0,0022295966
51267;51266;51267;Rom;59,6685798694;17,854029437;C1;BUSTERM;7466876;Rom;59,6690709311;17,8542016034;0,0123869664
51268;51268;51269;Kohagen;59,6366965854;18,0117191118;C1;BUSTERM;7466877;Kohagen;59,6367228052;18,0117565108;0,0020652624
51273;51273;51274;Rondellen;59,5140759119;17,9290914272;B1;BUSTERM;7466878;Rondellen;59,5141472939;17,9291137928;0,0012917582
51275;51275;51276;Eddavägen;59,5107077009;17,9302577586;B1;BUSTERM;7466879;Eddavägen;59,5107058883;17,9303638557;0,0058353815
51278;50968;51278;Rosendalsvägen;59,508599846;17,9273517147;B1;BUSTERM;7466774;Rosendalsvägen;59,5086567232;17,9271611734;0,0105189142
51282;51281;51282;Infra city väst;59,4981899384;17,9214355888;B1;BUSTERM;7466880;Infra city väst;59,4982905161;17,9213184721;0,0065638224
51283;51283;51283;Kanalvägen;59,4976968775;17,930799835;B1;BUSTERM;7466881;Kanalvägen;59,4976970716;17,9307823974;0,0009590656
51285;51284;51285;Nordanvägen;59,5009743034;17,9445701101;B1;BUSTERM;7445683;Bollstanäs Nordanvägen;59,5010248788;17,9453153171;0,0410173319
51287;51286;51287;Rosendalsgränd;59,5091177229;17,9325073614;B1;BUSTERM;7466882;Rosendalsgränd;59,5091213608;17,932278143;0,0126071745
51289;51288;51289;Anevägen;59,5068066643;17,9327152056;B1;BUSTERM;7466883;Anevägen;59,5068939768;17,9328622301;0,0081785929
51290;51290;51291;Näckrosvägen;59,5041043524;17,9348943588;B1;BUSTERM;7466884;Näckrosvägen;59,5037892201;17,9354929281;0,0341229454
51292;51292;51293;Vitmåravägen;59,5040896492;17,9418528047;B1;BUSTERM;7466885;Vitmåravägen;59,5039185127;17,9413299622;0,0291107189
51295;51294;51295;Breddenskolan;59,4998817989;17,9377897254;B1;BUSTERM;7466886;Breddenskolan;59,5000420685;17,9384181891;0,0348763044
51296;51296;51297;Lövmovägen;59,4956062151;17,9455725695;B1;BUSTERM;7466887;Lövmovägen;59,4952484948;17,9460269258;0,0265379579
51000;51000;51299;Breddenvägen;59,4965125691;17,9274230872;B1;BUSTERM;7466785;Breddenvägen;59,4967376846;17,9279318911;0,0285974086
51300;51300;51301;Grimstaby;59,4979191766;17,9425048261;B1;BUSTERM;7466889;Grimstaby;59,4981218671;17,9416348344;0,0483466506
51302;51302;51303;Hammartorp;59,5078615159;17,5993298642;C1;BUSTERM;7466890;Hammartorp;59,5078796097;17,5993133698;0,0009111556
51304;51304;51305;Båthamnen;59,499020163;17,5674455849;C1;BUSTERM;7466891;Båthamnen;59,4989652878;17,5675135696;0,0037755949
51307;51306;51307;Tammsvik;59,5011275257;17,5888356984;C1;BUSTERM;7466892;Tammsvik;59,5010731207;17,5888683577;0,0018320798
51309;51308;51309;Verkarviken;59,489864661;17,6015884472;C1;BUSTERM;7466893;Verkarviken;59,4895743179;17,6018027425;0,0128062608
51314;51313;51314;Kyrkvägen;59,4808195716;17,7427306216;C1;BUSTERM;7466894;Kyrkvägen;59,4811833789;17,7430164167;0,0173202319
51315;51315;51316;Tibble torg;59,4850657747;17,732452956;C1;BUSTERM;7401340;Tibble torg;59,4850357811;17,7332634645;0,0445888506
51317;51317;51318;Hallonvägen;59,4873265162;17,7270914946;C1;BUSTERM;7466895;Hallonvägen;59,4876222169;17,7271261556;0,0029643672
51320;51319;51320;Rönnbärsvägen;59,4907625081;17,7315592911;C1;BUSTERM;7466896;Rönnbärsvägen;59,4908702069;17,7321659166;0,0335047482
51322;51321;51322;Marknadsstigen;59,5054305071;17,7469670135;C1;BUSTERM;7466897;Marknadsstigen;59,505851273;17,7470443807;0,0063974256
51324;51323;51324;Emaljstigen;59,5100827765;17,7493011319;C1;BUSTERM;7424662;Brunna Emaljstigen;59,5097897838;17,7490725055;0,0136131755
51326;51325;51326;Torrnålsvägen;59,5127097827;17,7537806315;C1;BUSTERM;7466898;Torrnålsvägen;59,5128136632;17,7540341679;0,0140750731
51327;51327;51327;Livgardet;59,5151775452;17,7694886413;C1;BUSTERM;7401176;Livgardet;59,5151774529;17,7694888456;0,000011238
51330;51330;51330;Förrådsvägen;59,5129886867;17,7771173002;C1;BUSTERM;7466899;Förrådsvägen;59,5129888604;17,7770998528;0,0009596034
50240;50240;51331;Tritonvägen;59,3570029449;17,9752693144;A1;BUSTERM;7466609;Tritonvägen;59,3571107852;17,9752588193;0,0007179476
51332;51332;51332;Granhammars verkstäder;59,5130686499;17,7825281375;C1;BUSTERM;7445678;Granhammar verkstäder;59,5130688243;17,7825106902;0,0009596022
51334;51334;51334;Sofiero;59,516761853;17,7853062783;C1;BUSTERM;7466901;Sofiero;59,5167617607;17,7853064826;1,12395839532093E-005
51336;51336;51336;Granhammars slott;59,5176298189;17,7795615036;C1;BUSTERM;7445677;Granhammar slott;59,5176297266;17,779561708;1,12394410958035E-005
51337;51337;51342;Sylta;59,4792404617;17,7133423965;C1;BUSTERM;7445680;Sylta;59,4789952342;17,7147583559;0,0786054174
51339;51339;51344;Vickberga;59,4810813459;17,7065449831;C1;BUSTERM;7466902;Vikberga;59,480782115;17,7073579297;0,045795489
51341;51341;51346;Aspvik;59,4881653604;17,6910546715;C1;BUSTERM;7466903;Aspvik;59,487780581;17,691580693;0,030722654
51348;51343;51348;Ängsuddsvägen;59,4944291406;17,6819220876;C1;BUSTERM;7466904;Ängsuddsvägen;59,4948077625;17,6811840462;0,0423268685
51350;51345;51350;Nygårds ind omr.;59,494734521;17,6680958522;C1;BUSTERM;7466905;Nygårds ind omr.;59,4947413902;17,6682376964;0,007802002
51347;51347;51352;Lindhagaberg;59,5009223112;17,6692491063;C1;BUSTERM;7466906;Lindhagaberg;59,5006572661;17,6695702486;0,0185128352
51354;51349;51354;Finnsta östra;59,5125363043;17,6480009842;C1;BUSTERM;7466907;Finnsta östra;59,5124038961;17,6484709625;0,0260609391
51351;51351;51356;Bro centrum;59,5144638992;17,6424525539;C1;BUSTERM;7412876;Bro centrum;59,5143823185;17,6425013299;0,0027632145
51358;51353;51358;Härnevistigen;59,5158593516;17,6325636745;C1;BUSTERM;7466908;Härnevistigen;59,5159485788;17,6332400925;0,0372993222
51360;51355;51360;Korpstigen;59,5181237224;17,6311489059;C1;BUSTERM;7466909;Korpstigen;59,5182761497;17,6311573513;0,0007456318
51357;51357;51362;Fasanstigen;59,5212428761;17,6328194801;C1;BUSTERM;7466910;Fasanstigen;59,5210408725;17,6324906909;0,0185771534
51363;51361;51363;Musikvägen;59,499754316;17,745864012;C1;BUSTERM;7466911;Musikvägen;59,5001619231;17,7462231607;0,0217635116
51364;51359;51364;Råby;59,5237199239;17,6290302777;C1;BUSTERM;7420100;Bro Råby;59,5237746465;17,6289627527;0,0037501119
51365;51365;51366;Tvärvägen;59,4843936754;17,7439061449;C1;BUSTERM;7466912;Tvärvägen;59,4841241859;17,7439085652;0,001011875
51368;51367;51368;Lillsjöskolan;59,4851530711;17,7222372055;C1;BUSTERM;7466913;Lillsjöskolan;59,4851619501;17,7222379179;4,01358792852291E-005
51370;51369;51370;Ekhammarskolan;59,4799000257;17,7338707826;C1;BUSTERM;7466914;Ekhammarskolan;59,4799763848;17,7335576491;0,0172928947
51371;51371;51372;Örnäsvägen;59,5090814909;17,7350585887;C1;BUSTERM;7466915;Örnäsvägen;59,5091098742;17,7349544291;0,005738525
51373;51373;51374;Kraftvägen;59,5089281863;17,7393600583;C1;BUSTERM;7466916;Kraftvägen;59,5089426443;17,7395907383;0,0126899316
51376;51375;51376;Energivägen;59,5085130077;17,7437524647;C1;BUSTERM;7466917;Energivägen;59,5084765078;17,7437859104;0,0018556289
51377;51377;51378;Keramikstigen;59,5101533718;17,7554174769;C1;BUSTERM;7466918;Keramikstigen;59,5101253138;17,7554867298;0,0038184393
51380;51380;51380;Textilvägen;59,5083099312;17,7628185897;C1;BUSTERM;7466919;Textilvägen;59,5083098389;17,762818794;1,12354590305416E-005
51383;51382;51383;Norrgårdsvägen;59,5150066824;17,6396022497;C1;BUSTERM;7466920;Norrgårdsvägen;59,5150713719;17,6394646295;0,0076197495
51385;51384;51385;Bro kyrka;59,5064112071;17,6256766297;C1;BUSTERM;7445523;Bro kyrka;59,5064018977;17,6256940004;0,0009564401
51387;51386;51387;Rättarboda;59,504608414;17,6106375059;C1;BUSTERM;7466921;Rättarboda;59,5046235866;17,6108328068;0,0107443358
51381;51381;51388;Låssa Kyrkväg;59,5054973628;17,5764729954;C1;BUSTERM;7424296;Låssa kyrkväg;59,5055770632;17,5765480289;0,0042036999
51392;51389;51392;Säbyholm;59,5062451523;17,5848842839;C1;BUSTERM;7466922;Säbyholm;59,5066832465;17,5850135312;0,0094309127
51394;51393;51394;Björknäs gård;59,4953053537;17,5963683915;C1;BUSTERM;7466925;Björknäs gård;59,4951762722;17,5966089625;0,0134330163
51395;51395;51398;Björknäsbadet;59,4859897755;17,6032715118;C1;BUSTERM;7466926;Björknäsbadet;59,4862117986;17,6034423899;0,0099947546
51397;51397;51400;Stora Lugnet;59,4779893613;17,59742855;C1;BUSTERM;7466928;Stora Lugnet;59,4785816595;17,5974424731;0,005010663
51401;51396;51401;Björknäs;59,487482991;17,6037215776;C1;BUSTERM;7466927;Björknäs;59,4876191754;17,6036054541;0,0066112009
51402;51402;51402;Ådö;59,4681038227;17,5915418717;C1;BUSTERM;7424967;Ådö;59,4681039715;17,5915244455;0,0009584451
51391;51391;51404;Ekeby vägskäl;59,5040222841;17,5653573003;C1;BUSTERM;7466924;Ekeby vägskäl;59,5043040743;17,5657607331;0,0231496143
51399;51399;51406;Ådöskogen;59,4834453562;17,6002592222;C1;BUSTERM;7445679;Ådöskogen;59,4833914325;17,6002565706;0,0001810195
51408;51408;51408;Säbyholmsskolan;59,5052029779;17,5776585979;C1;BUSTERM;7424296;Låssa kyrkväg;59,5055770632;17,5765480289;0,062774567
51410;51409;51410;Kungsvägen;59,4842551867;17,7562369697;C1;BUSTERM;7466931;Kungsvägen;59,4839754106;17,7563269581;0,005896489
12481;12481;51412;Bergslagsplan;59,3651648764;17,8645097743;A1;BUSTERM;7450941;Bergslagsplan;59,3651649658;17,8639294963;0,0319152881
51414;51413;51414;Krossgatan;59,3686118371;17,8537409242;A1;BUSTERM;7470760;Johannelund Krossgatan (på Löv;59,369084703;17,8527844442;0,0553119854
51415;50091;51415;Rädisvägen;59,3760548561;17,8336724315;A1;BUSTERM;7466567;Rädisvägen;59,3757080819;17,8346021235;0,0525881086
51417;51416;51417;Toppklockegränd;59,3769704528;17,8290639838;A1;BUSTERM;7466932;Toppklockegränd;59,376819191;17,8295478867;0,026891506
51419;51418;51419;Smedshagsvägen;59,3778592521;17,8238554022;A1;BUSTERM;7466933;Smedshagsvägen;59,3776468386;17,8248108236;0,0530941247
50118;50117;51421;Åkermyntan;59,3789190067;17,8162810156;A1;BUSTERM;7466576;Åkermyntan;59,3792065552;17,8168437739;0,0319521795
51422;51422;51423;Snårvindevägen;59,3820456794;17,8231361989;A1;BUSTERM;7466934;Snårvindevägen;59,3820531983;17,8232248507;0,004876537
51424;51424;51424;Zenitvägen;59,3852308373;17,8267751875;B1;BUSTERM;7466935;Zenitvägen;59,3852310171;17,8267578065;0,0009559555
51425;51425;51425;Skyttens väg;59,384951974;17,8314403919;B1;BUSTERM;7466936;Skyttens väg;59,3849518814;17,8314405956;1,1202399273472E-005
51427;51426;51427;Neptunivägen;59,3863939755;17,8362964266;B1;BUSTERM;7466937;Neptunivägen;59,3863599151;17,8361713885;0,0068911352
51428;51428;51429;Tellusvägen;59,388393587;17,8393556383;B1;BUSTERM;7445527;Skälby Tellusvägen;59,3882959118;17,8392795874;0,0042982391
51430;51430;51431;Skälby idrottsplats;59,3907943133;17,84604807;B1;BUSTERM;7445488;Skälby idrottsplats;59,3907662085;17,8461170057;0,003801024
51432;51432;51433;Skillingvägen;59,3913020666;17,8491769136;B1;BUSTERM;7401187;Skälby Skillingvägen;59,3914215051;17,8495716046;0,0218806163
51434;51434;51435;Budkavlevägen;59,3934030897;17,8531941425;B1;BUSTERM;7445490;Skälby Budkavlevägen;59,3934181789;17,8533713146;0,0097472222
51439;51438;51439;Lärkvägen;59,398215251;17,8520934117;B1;BUSTERM;7466939;Lärkvägen;59,3978494335;17,8525117547;0,0246281201
51441;51440;51441;Viksjöleden;59,4074474308;17,8393527635;B1;BUSTERM;7412882;Veddesta Viksjöleden;59,4068669028;17,8397232581;0,0244550545
51442;51442;51443;Järfällavägen;59,4105017975;17,8352204113;B1;BUSTERM;7466940;Järfällavägen;59,4105269759;17,8353278113;0,0059146694
51444;51444;51445;Nettovägen;59,4103271261;17,8389441226;B1;BUSTERM;7466941;Nettovägen;59,4101098162;17,8390546051;0,0066479439
51448;51448;51449;Veddesta gård;59,4050105358;17,8482060565;B1;BUSTERM;7445453;Veddesta gård;59,4049459962;17,8483080484;0,0056599561
51450;51450;51451;Veddesta centrum;59,4047856806;17,8545325404;B1;BUSTERM;7412884;Veddesta centrum;59,4047908234;17,8553431748;0,0445852125
51452;51452;51453;Barkarby skola;59,4050239464;17,8610807268;B1;BUSTERM;7445355;Barkarby skola;59,4049449866;17,8620976088;0,0560039481
51455;51455;51455;Mamsellstigen;59,3772239523;17,9737099248;A1;BUSTERM;7466943;Mamsellstigen;59,3771086224;17,9741603078;0,0249320066
51459;51458;51459;Järfälla kyrka;59,4076738402;17,8723901216;B1;BUSTERM;7466944;Järfälla kyrka;59,4077345916;17,8725173213;0,0070406428
51460;51460;51461;Tallebo;59,4089507782;17,8818911105;B1;BUSTERM;7466945;Tallebo;59,4089487265;17,8820144889;0,0067858629
51463;51462;51463;Tavastehusgatan;59,4134739411;17,9022676924;A1;BUSTERM;7466946;Tavastehusgatan;59,4134051938;17,9020698778;0,0109369899
51466;51466;51467;Sveaborgsgatan;59,41753504;17,9160494401;A1;BUSTERM;7466947;Sveaborgsgatan;59,4174149189;17,9162535921;0,0114029489
51469;51468;51469;Stavangergatan;59,414550515;17,9240202315;A1;BUSTERM;7466948;Stavangergatan;59,4145924181;17,9241992248;0,0098658751
51471;51470;51471;Helsingforsgatan;59,4128872205;17,9224894817;A1;BUSTERM;7466949;Helsingforsgatan;59,4130619681;17,9227824501;0,0164827559
51472;51472;51473;Trondheimsgatan;59,4107208744;17,9270574106;A1;BUSTERM;7466950;Trondheimsgatan;59,4106938709;17,9270559317;9,01630558859455E-005
51475;51474;51475;Bergengatan;59,4085815838;17,9299531724;A1;BUSTERM;7466951;Bergengatan;59,4086535396;17,9299402741;0,0007720611
51476;51476;51477;Tönsbergsgatan;59,4069559885;17,9338318684;A1;BUSTERM;7466952;Tönsbergsgatan;59,4068653328;17,9338792299;0,0027043244
51482;51482;51483;Jan Stenbecks torg;59,4022811817;17,9478911217;A1;BUSTERM;7411190;Kista Jan Stenbecks torg;59,4026112703;17,9485637601;0,0383135112
51484;51480;51484;Grönlandsgången;59,4046398318;17,9524429358;A1;BUSTERM;7411189;Kista Grönlandsgången;59,4049013199;17,9523716308;0,004749129
51488;51487;51488;Mariehamnsgatan;59,4155983133;17,9075255746;A1;BUSTERM;7466953;Mariehamnsgatan;59,4154778236;17,9083110835;0,0433786556
51490;51489;51490;Kvarnbackaskolan;59,4053437165;17,9341358185;A1;BUSTERM;7466954;Kvarnbackaskolan;59,4054593763;17,9341961194;0,0034784152
50227;12530;51491;Hallonbergen;59,3756556123;17,9697385549;A1;BUSTERM;7421675;Hallonbergen T-bana;59,3754486931;17,969215282;0,0292980769
51493;12327;51493;Spånga idrottsplats;59,3859825626;17,907082714;A1;BUSTERM;7450040;Spånga idrottsplats;59,3855110015;17,9068073217;0,0178372488
51495;51492;51495;Enbacksskolan;59,3897822147;17,9047653486;A1;BUSTERM;7466955;Enbacksskolan;59,3893973568;17,9057979727;0,0585865233
51494;51494;51497;Sotingeplan;59,3918370916;17,9042938387;A1;BUSTERM;7466956;Sotingeplan;59,3921996954;17,9046333516;0,0202641344
51501;51498;51501;Tensta allé;59,3957101324;17,8996386166;A1;BUSTERM;7445507;Tensta allé;59,3956985293;17,8997965707;0,0086891045
51500;51500;51503;Dyvingegränd;59,393790771;17,8916504788;A1;BUSTERM;7466957;Dyvingegränd;59,3939058892;17,8917457907;0,0054025071
51505;51502;51505;Hagstråket;59,3920067696;17,8959596568;A1;BUSTERM;7466958;Hagstråket;59,3922541881;17,8962039637;0,0141775933
51506;51506;51509;Hidinge backe;59,3973413098;17,8936646448;A1;BUSTERM;7466959;Hidinge backe;59,397734793;17,893759491;0,0070899712
51511;51508;51511;Hästa gård;59,4089645921;17,8934112023;A1;BUSTERM;7466960;Hästa gård;59,4099183919;17,8944036527;0,065592549
51515;51514;51515;Amorinavägen;59,4204359167;17,9430647972;B1;BUSTERM;7466961;Amorinavägen;59,420605681;17,9431109473;0,0028869763
51519;51464;51519;Akalla;59,4156266959;17,9130062549;A1;BUSTERM;7421677;Akalla T-bana;59,4148128575;17,9127973506;0,0195039641
51520;50597;51520;Bagarbyvägen;59,4251611022;17,9423934559;B1;BUSTERM;7466695;Bagarbyvägen;59,4249197185;17,9428718725;0,0270179329
51524;51524;51527;Risingeplan;59,3954376692;17,907650414;A1;BUSTERM;7466963;Risingeplan;59,3957357707;17,9080916457;0,0253430038
51529;51526;51529;Askebykroken;59,3906486431;17,9278099679;A1;BUSTERM;7466964;Askebykroken;59,3916442764;17,9251084678;0,1605770621
51528;51528;51531;Rinkeby centrum;59,3891209044;17,9267814974;A1;BUSTERM;7421679;Rinkeby T-bana;59,3881634097;17,9287814371;0,121089918
51533;51530;51533;Mjölbyplan;59,3866782379;17,9245870607;A1;BUSTERM;7466965;Mjölbyplan;59,3863307521;17,9238615079;0,0413664353
51532;51532;51535;Rinkebysvängen;59,3843021774;17,9298950956;A1;BUSTERM;7466966;Rinkebysvängen;59,3840724817;17,9307609793;0,048262006
50079;12138;51536;Spånga station;59,3830267353;17,8988037481;A1;BUSTERM;7400764;Spånga station;59,3832694098;17,8987837137;0,0018144708
51534;51534;51537;Rinkeby allé;59,3850678671;17,9358042482;A1;BUSTERM;7445493;Rinkeby allé;59,385395655;17,9360714414;0,0159957059
51538;51538;51541;Råsta;59,3808693032;17,9785888714;A1;BUSTERM;7466967;Råsta;59,3807158417;17,978632061;0,0026603909
51543;50020;51543;Ulriksdals station;59,3802289936;18,0002124905;A1;BUSTERM;7400781;Ulriksdal station;59,3807488587;18,0002638913;0,0060971874
51548;51548;51548;Berglunda;59,383499126;18,0192568682;A1;BUSTERM;7466971;Berglunda;59,3837358266;18,0190612935;0,0114345348
51550;51550;51551;Väntorpsvägen;59,3809721464;18,0231753025;A1;BUSTERM;7466972;Väntorpsvägen;59,3810476959;18,022951648;0,0123700567
12456;12456;51561;Vinsta gård;59,371315811;17,8639323955;A1;BUSTERM;7450927;Vinsta gård;59,3716762101;17,8638488722;0,0061654233
51563;51562;51563;Ryttmästarvägen;59,3739237027;17,8693689555;A1;BUSTERM;7466973;Ryttmästarvägen;59,374064916;17,869518505;0,0084665126
51564;51564;51565;Västergöksvägen;59,3774598916;17,8757075687;A1;BUSTERM;7466974;Västergöksvägen (Vinstavägen);59,3774942867;17,8757978596;0,0049803178
51496;51496;51567;Tensta centrum;59,3938655716;17,9060213656;A1;BUSTERM;7445508;Tensta centrum;59,3944454425;17,9062511204;0,0167051424
51568;51568;51569;Ullvidevägen;59,3760676132;17,8564075245;A1;BUSTERM;7466975;Ullvidevägen;59,3763694856;17,8566195175;0,0127622538
51572;51571;51572;Grantoppsgränd;59,3890288465;17,8221428671;A1;BUSTERM;7466976;Grantoppsgränd;59,3890042892;17,8231449787;0,0551234381
51575;51574;51575;Häggvägen;59,396879408;17,860534704;B1;BUSTERM;7466977;Häggvägen;59,3970407876;17,8605446829;0,000863967
51576;51576;51577;Barsbrovägen;59,39927562;17,8617538862;B1;BUSTERM;7466978;Barsbrovägen;59,3993453528;17,8618815787;0,0070819274
51579;51578;51579;Barsbro torg;59,4016320538;17,8632173675;B1;BUSTERM;7466979;Barsbro torg;59,4015708306;17,8631082078;0,0060491408
51582;51582;51583;Frihetsvägen;59,4188097706;17,829868273;B1;BUSTERM;7445351;Jakobsberg Frihetsvägen;59,41879907;17,8299735537;0,0057918238
51585;51584;51585;Malmvägen;59,4641863096;17,8173205846;B1;BUSTERM;7466980;Malmvägen;59,4639744763;17,8182432212;0,0512879795
51589;51588;51589;Industrihotellet;59,4499251651;17,8308456841;B1;BUSTERM;7466981;Industrihotellet;59,4499350934;17,8313578888;0,0281724539
51592;51592;51593;Aspnäs skola;59,4254711629;17,8449449436;B1;BUSTERM;7466982;Aspnäs skola;59,4253721174;17,8449568177;0,0007717774
51595;51594;51595;Aspnäsvägen;59,4284859401;17,8462365675;B1;BUSTERM;7466983;Aspnäsvägen;59,4284336739;17,8461278905;0,0060102907
51596;51596;51597;Tånglöt;59,4330830078;17,8451032495;B1;BUSTERM;7466984;Tånglöt;59,4331095524;17,845122682;0,0010773163
51598;51598;51599;Däckelvägen;59,435146847;17,8434647472;B1;BUSTERM;7466985;Däckelvägen;59,4357855989;17,8433799724;0,0095994619
51601;51600;51601;Berghem;59,440653845;17,8398292271;B1;BUSTERM;7466986;Berghem;59,44016659;17,8399764814;0,0109717377
51603;51602;51603;Östra Polhem;59,447837041;17,8375273634;B1;BUSTERM;7466987;Östra Polhem;59,4474574376;17,8376811372;0,0102011517
51607;51606;51607;Lädersättra;59,4495988636;17,8153432422;B1;BUSTERM;7466988;Lädersättra;59,4494011677;17,8159312846;0,0328152479
51612;51612;51613;Växthusvägen;59,3860475006;17,8250636613;A1;BUSTERM;7401023;Backlura Växthusvägen;59,3857714875;17,8249066481;0,0095575427
51619;51618;51619;Tegelhagsvägen;59,4694491984;17,8002534516;B1;BUSTERM;7466992;Tegelhagsvägen;59,4694561937;17,8003775853;0,0068279429
51621;51620;51621;Uddnäsvägen;59,4724370702;17,7945004588;B1;BUSTERM;7466993;Uddnäsvägen;59,4715808309;17,7952973416;0,0526996138
51623;51622;51623;Stäket (Kajsas Hof);59,4734850879;17,7934856061;B1;BUSTERM;7466994;Stäket (Kajsas Hof);59,4733472138;17,7936894756;0,0114428344
51625;51624;51625;Björnstiernas väg;59,4769507032;17,7970424019;B1;BUSTERM;7466995;Björnstiernas väg;59,4769057562;17,7970399662;0,0001584066
51627;51626;51627;Iljansbodavägen;59,4839146825;17,8014064198;B1;BUSTERM;7466996;Iljansbodavägen;59,4839328011;17,8013900463;0,0009045148
51629;51628;51629;Lund;59,4942395334;17,8055826049;B1;BUSTERM;7466997;Lund;59,4942125285;17,8055812174;0,000085138
51630;51630;51630;Ängsjö friluftsgård;59,5017597382;17,8111316773;B1;BUSTERM;7466998;Ängsjö friluftsgård;59,5017596459;17,8111318816;1,12366912015784E-005
51632;51631;51632;Galgbacken;59,465678726;17,8119400488;B1;BUSTERM;7466999;Galgbacken;59,4657591006;17,8119626646;0,001322038
51633;51633;51633;Kopparvägen;59,4543461628;17,8090817135;B1;BUSTERM;7467000;Kopparvägen;59,4543903845;17,8091198125;0,0021191045
51616;51616;51641;Rotebroleden;59,4689343161;17,8086747303;B1;BUSTERM;7466991;Rotebroleden;59,4689516251;17,8087112528;0,0020123661
51656;51655;51656;Katrinedal;59,4776721513;17,8359477905;B1;BUSTERM;7467003;Katrinedal;59,4776045386;17,8368263927;0,0483784366
51657;51657;51658;Söderby;59,4773772968;17,8473842347;B1;BUSTERM;7467004;Söderby;59,4774961416;17,8466680074;0,0395634059
51660;51659;51660;Hemmingstorp;59,4749672797;17,8682043206;B1;BUSTERM;7467005;Hemmingstorp;59,4748753225;17,8689048349;0,038630607
51661;51661;51662;Bisslinge;59,4749183295;17,8837666979;B1;BUSTERM;7467006;Bisslinge;59,4750023348;17,8841250247;0,0197933626
51664;51664;51665;Bergkällavägen;59,4920782479;17,926226667;B1;BUSTERM;7467007;Bergkällavägen;59,4920501005;17,9262957401;0,0038086051
51298;51298;51670;Bredden;59,4943242233;17,9261556319;B1;BUSTERM;7466888;Bredden;59,4947422956;17,9263939638;0,0152231444
51650;51608;51681;Kallhälls station;59,4534973955;17,8058746135;B1;BUSTERM;7400710;Kallhäll station;59,4532387653;17,8057537319;0,0074578475
51684;51684;51685;Curmans väg;59,4893141088;17,9283485631;B1;BUSTERM;7467009;Curmans väg;59,4894135471;17,928302048;0,0026779751
51692;51692;51692;Nybergstorget;59,4166586116;17,8342499007;B1;BUSTERM;7467010;Nybergstorget;59,4166587926;17,8342325037;0,0009568369
51693;51693;51693;Jakobsbergs centrum;59,4241683645;17,8334656917;B1;BUSTERM;7445348;Jakobsberg centrum;59,4240317964;17,8335810813;0,0065721037
51694;51694;51694;Vasavägen;59,4142127135;17,8379439087;B1;BUSTERM;7470745;Jakobsberg Vasavägen;59,4142128949;17,837926513;0,0009567654
51695;51695;51695;Folkungavägen;59,4213948131;17,8380219198;B1;BUSTERM;7467011;Folkungavägen;59,4213947206;17,8380221237;1,12139326169105E-005
51696;51696;51696;Tomasvägen;59,4136352887;17,8421546981;B1;BUSTERM;7467012;Tomasvägen;59,4136351962;17,8421549019;1,12118536076224E-005
51697;51697;51697;Jakobsbergs sjukhus;59,4206984596;17,8446755503;B1;BUSTERM;7445350;Jakobsberg sjukhus;59,420698642;17,8446581513;0,000956944
51698;51698;51698;Hammarskogen;59,4127780407;17,8475992015;B1;BUSTERM;7467013;Hammarskogen;59,4127779482;17,8475994054;0,000011212
