name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Skönnarbo;58.795526056786;15.462221891774;2175;7411432;Skönnarbo;58.795221297474;15.462415490453
Skönnarbo Vändplats;58.801471252171;15.449794007926;179;7423326;Skönnarbo vändplats;58.801606436949;15.450000540053
Skördevägen Finspång;58.700355120712;15.751289810442;3688;7456265;Skördevägen Finspång;58.700229096704;15.750565846676
Sliparevägen;58.823913387411;15.942062484424;3676;7456258;Sliparevägen;58.823913346144;15.942062751635
Solbacka;58.731439536636;15.566752702016;1566;7454439;Solbacka;58.7314395018;15.566753016749
Sonstorps Bruks Vägkors;58.748409229737;15.616761979013;1577;7454446;Lövdalen;58.747633568358;15.614348356996
Sonstorps Gård;58.743393123821;15.624560946448;3747;7456311;Sonstorps gård;58.743393088099;15.624561254142
Stationsvägen;58.707734017765;15.777122732812;61;7464342;Stationsvägen;58.707733988326;15.777123025112
Stigstorp;58.764736516722;15.597664001015;1582;7454452;Stigstorp;58.764736478001;15.597664310915
Stigstorps Bro;58.761011066068;15.603388443814;1580;7454450;Stigstorps bro;58.761011027884;15.603388753206
Stigstorps Gård;58.763286557636;15.600385693939;1581;7454451;Stigstorps gård;58.76328651913;15.600386003583
Stjärnvik;58.706146768366;15.858363347925;1201;7454113;Stjärnvik;58.706146740264;15.858363631475
Stolpen Finspång;58.747167539832;15.603123636292;3680;7456260;Stolpen;58.747167503397;15.603123946274
Stora Allen;58.708167354591;15.791235257807;1186;7454098;Stora allén;58.70816732529;15.791235548544
Storängsgården;58.705367240746;15.803088268889;1168;7454083;Storängsgården;58.705367211947;15.803088558476
Storängsskolan;58.705762258453;15.803588532829;3675;7425728;Finspång Storängsskolan;58.705780182978;15.803519814012
Sveaborg 1;58.723050102282;15.832480907427;2040;7454874;Sveaborg 1;58.723050071755;15.832481192885
Sveaborg 2;58.725285603578;15.831826654317;2041;7454875;Sveaborg 2;58.72528557277;15.831826939728
Såntorp;58.780826708342;15.593867674976;1585;7454455;Såntorp;58.780826667523;15.593867984655
Sätra Bostäder;58.635620487981;15.821258715621;1465;7454356;Sätra Bostäder;58.635620467706;15.821259006727
