gtfsid,rt90-x,rt90-y
7467879,6631101.992,1682308.984
7467880,6628645.993,1683381.984
7467881,6628290.993,1683305.984
7467882,6627847.993,1683065.984
7467883,6627377.993,1682448.984
7467884,6626800.993,1680604.985
7467885,6625786.993,1679562.985
7467886,6625781.993,1678721.985
7467887,6626003.993,1678515.985
7467888,6626439.993,1678389.985
7467889,6626526.993,1677343.985
7467890,6626794.993,1677097.985
7467891,6627630.993,1676866.985
7467892,6628083.992,1676860.985
7467893,6628458.992,1676777.985
7467894,6628738.992,1676655.985
7467895,6629718.992,1676188.985
7467897,6626056.992,1666566.987
7467898,6625523.992,1666361.987
7467899,6625208.992,1666276.987
7467900,6624897.992,1666245.987
7467901,6623228.992,1666828.987
7467902,6622803.992,1666592.987
7467903,6622074.993,1666027.988
7467904,6621689.993,1665869.988
7467905,6618596.994,1675771.986
7467906,6617914.994,1675287.986
7467907,6617662.994,1674833.987
7467908,6617361.994,1674546.987
7467909,6616759.994,1674309.987
7467910,6616648.994,1673868.987
7467911,6616349.994,1673301.987
7467912,6616096.994,1673033.987
7467913,6615593.994,1672809.987
7467914,6614958.994,1672664.987
7467915,6614624.994,1672710.987
7467916,6614038.994,1672489.987
7467917,6613848.994,1672197.987
7467918,6613552.994,1671759.987
7467919,6613262.994,1671364.988
7467920,6612918.995,1670875.988
7467921,6612738.995,1670841.988
7467922,6612023.995,1670715.988
7467923,6611888.995,1670380.988
7467924,6611343.995,1669811.988
7467925,6610943.995,1669029.988
7467927,6610582.995,1668749.988
7467928,6611824.995,1670163.988
7467929,6627475.992,1667833.987
7467930,6626409.993,1678435.985
7467931,6622971.991,1650959.99
7467932,6615842.993,1657612.989
7467933,6622416.991,1650526.99
7467935,6640213.991,1681845.983
7467936,6639446.991,1681806.983
7467937,6638823.991,1682105.983
7467938,6638946.991,1682417.983
7467939,6639099.991,1682795.983
7467948,6637423.991,1676311.985
7467949,6638143.991,1676382.984
7467950,6638412.991,1676451.984
7467951,6639018.991,1676407.984
7467952,6639451.99,1676713.984
7467953,6642525.99,1681020.983
7467954,6618434.994,1676992.986
7467955,6617793.994,1677184.986
7467956,6617229.994,1677360.986
7467957,6616883.994,1677845.986
7467958,6616563.995,1678161.986
7467959,6616354.995,1678340.986
7467960,6616309.995,1678705.986
7467961,6617003.994,1677047.986
7467962,6617024.994,1676610.986
7467963,6616372.994,1675222.987
7467964,6616072.994,1674832.987
7467965,6615771.994,1674597.987
7467966,6615490.994,1674497.987
7467967,6615220.994,1674255.987
7467968,6614981.994,1674268.987
7467969,6614486.995,1674322.987
7467971,6614115.995,1674202.987
7467972,6613724.995,1673727.987
7467973,6613196.995,1673657.987
7467974,6612941.995,1673736.987
7467975,6612699.995,1673501.987
7467976,6612378.995,1673322.987
7467977,6612186.995,1673046.987
7467978,6612032.995,1672733.987
7467979,6611809.995,1672495.987
7467980,6650303.988,1672004.984
7467981,6621366.992,1663804.988
7467982,6621298.993,1664466.988
7467983,6621311.993,1664829.988
7467984,6621338.993,1665096.988
7467985,6621381.993,1665368.988
7467986,6621443.993,1665607.988
7467987,6621107.993,1667827.987
7467988,6621189.993,1668175.987
7467989,6621752.993,1668766.987
7467990,6621786.993,1669532.987
7467991,6621818.993,1670264.987
7467992,6621402.993,1670738.987
7467993,6620548.993,1670939.987
7467994,6620269.993,1671575.987
7467995,6620199.993,1672243.987
7467996,6620193.994,1673314.987
7467997,6620074.994,1673985.986
7467998,6618833.994,1676253.986
7467999,6642686.99,1680924.983
7468000,6654321.987,1668076.984
7468001,6653546.987,1668650.984
7468002,6653264.987,1669047.984
7468003,6652117.988,1669724.984
7468004,6651693.988,1669957.984
7468005,6651418.988,1670042.984
7468006,6651178.988,1670347.984
7468007,6651041.988,1671360.984
7468008,6650648.988,1671509.984
7468009,6649759.988,1672300.984
7468010,6649573.988,1672833.984
7468011,6649212.988,1673276.984
7468012,6649012.989,1673489.984
7468013,6648897.989,1673623.984
7468014,6648477.989,1674579.984
7468015,6648352.989,1674721.984
7468016,6647678.989,1675037.984
7468017,6646879.989,1675468.984
7468018,6646495.989,1675602.984
7468019,6646318.989,1675650.984
7468020,6646140.989,1676002.984
7468021,6645958.989,1676537.984
7468022,6645369.989,1676939.984
7468023,6644154.99,1678122.984
7468024,6644307.99,1678645.984
7468025,6644318.99,1678969.984
7468026,6643804.99,1679577.983
7468027,6643318.99,1679715.983
7468028,6643126.99,1680359.983
7468029,6642893.99,1680683.983
7468030,6642116.99,1680531.983
7468031,6641803.99,1680197.984
7468032,6641583.99,1679995.984
7468034,6654343.987,1668232.984
7468035,6642666.99,1681449.983
7468036,6643268.99,1681629.983
7468037,6643653.99,1682033.983
7468038,6643639.99,1682744.983
7468039,6641816.99,1681416.983
7468040,6641268.991,1681382.983
7468041,6657075.987,1667206.984
7468042,6657621.986,1667115.984
7468043,6658176.986,1667187.984
7468044,6658674.986,1667062.984
7468045,6659144.986,1666874.984
7468046,6659685.986,1666431.984
7468047,6660072.986,1666326.984
7468048,6660593.986,1666089.984
7468049,6660890.986,1665962.984
7468050,6661402.986,1665807.984
7468051,6661706.986,1665649.984
7468052,6662459.986,1665284.984
7468053,6662936.985,1665200.984
7468054,6664887.985,1665119.984
7468055,6665497.985,1665315.984
7468056,6665806.985,1665513.984
7468057,6666226.985,1665713.984
7468058,6666530.985,1665790.984
7468059,6667299.985,1666211.984
7468062,6668817.985,1667022.984
7468063,6669429.984,1666859.984
7468064,6669813.984,1666548.984
7468065,6670252.984,1666055.984
7468066,6670571.984,1665791.984
7468067,6670962.984,1665565.984
7468068,6671633.984,1665262.984
7468069,6671866.984,1665222.984
7468070,6672576.984,1665202.984
7468071,6674970.983,1664493.983
7468072,6675354.983,1664191.984
7468073,6675164.983,1663748.984
7468074,6677318.983,1662780.984
7468075,6678610.983,1662879.983
7468076,6679663.982,1663137.983
7468077,6675036.983,1663312.984
7468078,6672250.984,1665208.984
7468079,6622441.991,1644390.991
7468080,6630460.991,1663034.987
7468082,6630777.991,1663016.987
7468083,6631033.991,1663333.987
7468084,6631204.991,1663675.987
7468085,6631606.991,1664685.987
7468086,6631727.991,1665088.987
7468087,6632101.991,1665597.987
7468088,6632331.991,1665999.987
7468089,6632585.991,1666413.987
7468090,6633023.991,1666712.986
7468091,6633086.991,1667138.986
7468092,6632798.991,1668229.986
7468093,6632690.991,1668773.986
7468094,6633118.991,1670220.986
7468095,6633255.991,1670869.986
7468096,6634058.991,1671765.986
7468097,6635138.991,1672218.985
7468098,6635549.991,1672410.985
7468099,6636009.991,1672987.985
7468100,6636229.991,1673272.985
7468101,6636399.991,1673290.985
7468102,6636741.991,1673239.985
7468103,6637058.991,1673223.985
7468104,6634300.989,1647883.989
7468105,6637096.991,1675013.985
7468106,6636766.991,1676475.985
7468107,6636320.991,1676771.985
7468108,6635720.991,1676873.985
7468109,6635434.991,1676714.985
7468110,6635077.991,1676369.985
7468111,6634725.991,1676088.985
7468112,6634467.991,1675755.985
7468113,6634238.991,1675880.985
7468114,6636448.991,1676907.985
7468115,6636469.991,1677259.984
7468116,6636647.991,1677398.984
7468117,6636787.991,1675939.985
7468118,6636549.991,1676673.985
7468119,6629191.99,1645529.99
7468120,6629734.99,1646125.99
7468121,6630124.989,1646550.99
7468122,6630983.989,1647490.99
7468123,6632243.989,1647798.99
7468124,6635081.989,1647884.989
7468125,6640673.988,1648154.989
7468126,6642319.988,1649323.988
7468127,6643803.987,1650273.988
7468128,6645387.987,1651763.988
7468129,6645672.987,1652858.988
7468131,6646651.987,1655570.987
7468132,6647407.987,1655775.987
7468133,6648022.987,1655365.987
7468134,6649319.987,1656030.987
7468135,6649992.987,1656210.987
7468136,6650424.987,1656300.987
7468137,6651546.987,1656459.987
7468138,6654374.986,1655888.986
7468139,6655803.986,1655458.986
7468140,6657197.986,1654834.986
7468141,6657610.985,1654543.986
7468142,6659233.985,1655550.986
7468143,6659756.985,1656083.986
7468144,6660598.985,1655920.986
7468147,6624694.99,1644531.991
7468148,6656528.986,1655091.986
7468149,6631911.99,1661043.987
7468150,6632340.99,1660950.987
7468151,6633086.99,1660752.987
7468152,6634340.99,1660105.987
7468153,6634686.99,1659890.987
7468154,6635174.99,1659649.987
7468155,6635989.99,1659543.987
7468156,6636574.99,1659633.987
7468157,6637962.989,1659848.987
7468158,6640180.989,1660617.987
7468159,6640702.989,1660702.987
7468160,6641164.989,1661128.987
7468161,6641422.989,1661470.987
7468162,6641792.989,1661787.987
7468163,6642737.989,1662026.986
7468164,6643845.988,1661967.986
7468165,6644660.988,1662123.986
7468166,6645360.988,1662228.986
7468167,6646165.988,1662174.986
7468168,6646788.988,1662195.986
7468169,6647326.988,1662211.986
7468170,6648093.988,1662408.986
7468171,6648534.988,1662405.986
7468172,6649385.988,1662535.986
7468173,6649679.988,1662735.986
7468174,6650245.988,1663799.986
7468175,6650318.988,1664156.985
7468176,6650770.987,1664659.985
7468177,6651165.987,1664926.985
7468178,6651793.987,1665339.985
7468179,6652275.987,1666297.985
7468180,6652374.987,1666645.985
7468181,6654686.987,1668124.984
7468182,6654934.987,1668047.984
7468183,6655309.987,1667873.984
7468184,6405790.025,1276845.038
7468185,6656201.987,1667606.984
7468186,6656746.987,1667339.984
7468187,6644105.988,1660889.986
7468188,6644513.988,1659726.987
7468189,6645300.988,1657255.987
7468190,6645770.988,1656080.987
7468191,6658171.985,1654206.986
7468192,6660025.985,1654097.986
7468193,6660693.985,1653677.986
7468194,6622354.992,1656463.989
7468195,6635065.989,1654675.988
7468198,6644678.987,1647525.989
7468200,6624314.991,1651234.99
7468201,6624918.991,1651046.99
7468202,6625582.991,1650780.99
7468203,6663288.984,1651555.986
7468204,6657957.985,1655014.986
7468205,6662608.985,1655491.986
7468206,6662968.985,1655476.986
7468207,6663875.984,1655378.986
7468208,6664257.984,1655334.986
7468209,6664555.984,1655231.986
7468210,6665920.984,1655174.986
7468211,6666141.984,1655412.986
7468212,6666651.984,1655771.986
7468213,6667297.984,1655961.985
7468214,6667985.984,1656618.985
7468215,6668617.984,1656744.985
7468216,6669201.984,1656955.985
7468217,6669463.984,1657115.985
7468218,6669625.984,1657803.985
7468219,6670172.984,1658105.985
7468220,6670610.984,1658097.985
7468221,6654258.987,1667658.985
7468222,6654651.987,1667546.985
7468223,6655254.987,1667234.985
7468224,6655608.987,1666801.985
7468225,6655741.987,1666375.985
7468226,6656081.987,1666436.985
7468227,6656749.987,1666295.985
7468228,6657023.987,1666236.985
7468229,6657289.986,1666350.985
7468230,6658057.986,1666156.985
7468231,6659054.986,1665996.984
7468232,6659452.986,1665568.984
7468233,6659817.986,1665347.985
7468234,6660147.986,1665163.985
7468235,6660655.986,1664595.985
7468236,6660893.986,1664167.985
7468237,6661164.986,1663555.985
7468238,6661318.986,1662746.985
7468239,6661128.985,1661542.985
7468240,6661420.985,1660954.985
7468241,6661507.985,1660587.985
7468242,6661391.985,1660227.985
7468243,6661196.985,1659940.985
7468244,6661061.985,1659449.985
7468245,6661056.985,1658713.985
7468246,6660561.985,1657935.986
7468247,6660083.985,1656564.986
7468248,6661849.985,1661159.985
7468249,6661065.986,1664841.984
7468250,6661523.986,1665013.984
7468251,6661882.986,1665100.984
7468252,6662369.986,1665104.984
7468253,6662813.985,1664803.984
7468254,6663801.985,1663062.985
7468255,6663940.985,1662538.985
7468256,6663561.985,1662216.985
7468262,6661301.986,1664951.984
7468263,6657633.986,1666386.985
7468272,6649972.988,1667884.985
7468273,6650277.988,1669873.985
7468293,6630091.991,1663089.987
7468294,6629515.991,1663475.987
7468296,6629112.991,1662926.987
7468297,6627882.991,1662602.988
7468301,6630300.991,1662951.987
7468302,6624544.991,1648342.99
7468304,6633762.991,1665933.987
7468305,6634000.99,1665510.987
7468306,6634678.99,1665787.986
7468307,6635372.99,1665595.986
7468308,6636194.99,1665556.986
7468309,6636666.99,1665712.986
7468310,6637266.99,1665707.986
7468311,6637635.99,1665384.986
7468312,6637944.99,1664701.986
7468313,6637989.99,1664348.986
7468314,6638551.99,1664466.986
7468315,6639576.989,1664567.986
7468316,6640497.989,1664655.986
7468317,6641042.989,1664562.986
7468318,6641370.989,1664553.986
7468319,6641836.989,1664684.986
7468320,6642227.989,1665215.986
7468321,6642551.989,1665619.986
7468322,6642549.989,1666224.986
7468325,6658458.986,1666157.984
7468326,6656569.987,1666438.985
7468329,6631096.991,1663774.987
7468335,6629851.991,1662230.987
7468343,6627140.99,1642093.991
7468344,6627186.99,1641457.991
7468345,6627220.989,1640933.991
7468346,6627031.989,1640392.991
7468347,6626545.989,1639272.991
7468348,6626108.99,1639373.991
7468349,6624964.99,1639860.991
7468350,6623544.99,1639938.991
7468351,6623276.99,1639788.991
7468352,6622946.99,1639593.992
7468353,6621950.99,1638655.992
7468354,6621658.99,1637236.992
7468355,6621516.99,1636739.992
7468356,6621731.99,1635527.992
7468357,6621706.99,1634125.992
7468358,6621773.99,1631861.993
7468359,6622162.99,1631619.993
7468360,6624223.989,1632285.993
7468361,6624920.989,1632828.992
7468362,6625617.989,1632650.992
7468363,6628090.989,1631714.992
7468364,6629309.988,1631218.992
7468365,6630782.988,1630848.992
7468366,6631745.988,1630976.992
7468367,6632399.988,1630001.992
7468368,6634290.988,1632777.992
7468369,6626519.989,1638776.991
7468370,6626827.989,1636824.992
7468371,6627107.989,1635480.992
7468372,6627121.989,1634959.992
7468373,6626899.989,1634145.992
7468374,6631163.988,1631029.992
7468375,6626799.989,1632124.992
7468376,6627002.989,1631399.992
7468377,6627066.989,1630824.993
7468378,6627236.989,1630166.993
7468379,6627347.989,1629449.993
7468380,6627418.988,1628553.993
7468381,6626431.989,1639421.991
7468382,6626484.989,1638111.991
7468383,6627596.99,1645186.99
7468384,6627128.99,1645997.99
7468385,6626813.99,1646377.99
7468386,6626712.99,1646736.99
7468387,6626571.99,1647249.99
7468388,6626784.99,1648189.99
7468389,6626942.99,1648751.99
7468390,6627149.99,1649618.99
7468391,6627598.99,1652467.989
7468392,6627749.99,1652956.989
7468393,6627189.991,1653325.989
7468394,6629472.989,1645454.99
7468395,6629783.989,1645153.99
7468396,6629909.989,1644644.99
7468397,6630278.989,1643318.99
7468398,6630546.989,1643276.99
7468399,6630943.989,1642858.99
7468400,6631549.989,1642503.99
7468401,6632336.989,1641958.99
7468402,6632816.989,1641225.99
7468403,6632939.989,1641003.991
7468404,6632659.989,1640501.991
7468405,6632436.989,1640379.991
7468406,6632603.989,1640018.991
7468407,6633913.988,1640029.991
7468408,6633188.988,1639379.991
7468409,6632608.988,1638463.991
7468410,6632217.988,1637817.991
7468411,6631896.988,1637431.991
7468412,6631420.988,1637233.991
7468413,6631012.989,1637155.991
7468414,6630660.989,1636958.991
7468415,6630340.989,1635846.991
7468416,6630940.988,1635927.991
7468417,6632595.988,1635805.991
7468418,6635652.988,1634721.991
7468419,6636235.988,1634989.991
7468420,6631993.988,1636786.991
7468421,6635744.988,1639765.99
7468422,6637120.988,1639442.99
7468424,6638435.987,1638569.99
7468428,6631967.988,1636027.991
7468429,6634196.988,1635259.991
7468430,6636569.988,1639702.99
7468433,6630551.989,1636438.991
7468435,6637948.987,1634786.991
7468436,6628306.99,1644952.99
7468437,6633031.988,1640003.991
7468438,6619931.991,1646673.991
7468439,6621920.991,1646823.991
7468440,6625004.99,1644077.991
7468441,6626310.99,1644474.991
7468442,6622491.991,1646562.991
7468443,6628164.99,1644615.99
7468444,6620644.991,1646973.991
7468445,6624806.99,1644271.991
7468446,6678972.982,1662684.983
7468447,6679335.982,1663004.983
7468449,6630272.991,1663153.987
7468450,6630321.991,1663345.987
7468451,6630624.991,1663424.987
7468452,6630566.991,1663645.987
7468454,6630588.991,1663856.987
7468456,6630788.991,1664118.987
7468457,6631218.991,1663858.987
7468458,6631627.991,1664281.987
7468460,6631768.991,1664090.987
7468462,6631619.991,1663670.987
7468463,6631456.991,1663369.987
7468464,6630502.991,1662447.987
7468466,6630726.991,1662441.987
7468467,6630008.991,1662434.987
7468468,6630022.991,1662231.987
7468469,6629633.991,1662131.988
7468471,6629016.991,1662563.987
7468474,6628751.991,1662280.988
7468476,6629550.991,1663115.987
7468477,6630605.991,1662003.987
7468478,6630358.991,1661649.988
7468480,6630488.991,1661134.988
7468481,6630999.991,1662453.987
7468482,6631208.991,1662358.987
7468483,6626798.991,1653181.989
7468484,6625996.991,1652995.989
7468485,6625716.991,1653086.989
7468486,6624983.991,1653278.989
7468487,6623971.991,1653828.989
7468488,6623020.991,1653868.989
7468489,6622793.991,1654452.989
7468490,6622720.991,1654816.989
7468491,6622629.991,1655232.989
7468492,6622566.992,1655564.989
7468493,6622469.992,1655858.989
7468494,6622217.992,1656801.989
7468495,6622221.992,1657248.989
7468496,6621641.992,1657655.989
7468497,6621538.992,1657870.989
7468498,6621860.992,1658201.989
7468499,6622436.992,1658462.989
7468500,6622105.992,1658862.989
7468501,6622453.992,1659378.989
7468502,6622376.992,1660060.988
7468503,6637053.99,1666312.986
7468504,6636830.99,1666795.986
7468505,6636694.99,1667346.986
7468506,6636678.99,1667718.986
7468507,6637163.99,1668847.986
7468508,6637857.99,1669684.986
7468509,6638537.99,1670423.985
7468510,6639925.99,1671245.985
7468511,6640238.99,1672465.985
7468512,6642221.99,1674197.984
7468513,6641877.99,1673954.985
7468514,6642688.99,1674393.984
7468515,6643048.99,1674602.984
7468516,6643512.99,1674543.984
7468517,6644081.99,1674914.984
7468518,6644421.989,1675129.984
7468520,6644801.989,1675350.984
7468521,6642348.99,1674360.984
7468522,6642201.99,1674658.984
7468523,6641755.99,1674920.984
7468524,6641727.99,1675456.984
7468525,6641564.99,1675481.984
7468526,6640307.99,1674500.985
7468527,6638714.99,1674262.985
7468528,6638076.99,1674001.985
7468530,6638597.99,1670673.985
7468531,6633356.991,1671297.986
7468532,6631793.99,1660217.988
7468533,6631815.99,1660853.988
7468534,6631743.99,1659375.988
7468535,6631318.99,1659102.988
7468537,6631178.99,1658556.988
7468539,6631167.99,1658190.988
7468540,6630220.99,1657480.988
7468541,6630074.99,1657030.988
7468542,6629328.99,1655773.989
7468543,6629045.99,1655552.989
7468544,6628727.99,1654950.989
7468545,6628250.99,1653851.989
7468546,6628130.99,1653183.989
7468547,6628515.99,1653221.989
7468548,6628936.99,1653346.989
7468549,6629926.99,1653689.989
7468550,6630312.99,1653696.989
7468551,6631038.99,1653770.989
7468552,6631465.99,1653943.989
7468553,6632515.99,1654354.988
7468554,6633997.99,1654792.988
7468555,6634434.989,1654854.988
7468556,6635169.989,1654609.988
7468557,6629813.99,1656732.988
7468558,6633613.99,1655261.988
7468559,6633132.99,1655620.988
7468560,6632790.99,1656108.988
7468561,6632229.99,1656679.988
7468562,6631443.99,1657367.988
7468563,6631285.99,1657833.988
7468564,6635888.99,1659159.987
7468565,6635715.99,1658078.988
7468566,6635266.99,1657395.988
7468567,6634829.99,1656529.988
7468568,6634970.989,1655537.988
7468569,6635715.989,1654310.988
7468570,6636195.989,1653802.988
7468576,6635821.989,1653792.988
7468577,6635505.989,1653879.988
7468578,6635092.989,1653974.988
7468586,6617467.991,1639401.992
7468587,6617395.991,1639876.992
7468588,6617313.991,1642219.992
7468589,6622797.991,1644524.991
7468590,6626126.99,1644530.991
7468591,6626520.99,1644441.991
7468592,6603400.992,1628839.995
7468593,6603854.992,1629286.995
7468594,6604020.992,1629264.995
7468595,6598354.994,1640951.993
7468596,6607016.992,1629885.994
7468597,6609765.991,1629972.994
7468598,6610497.991,1629844.994
7468599,6610741.991,1630308.994
7468600,6611746.991,1631770.994
7468601,6612872.991,1632960.993
7468602,6613978.991,1633349.993
7468603,6614394.991,1633412.993
7468604,6615087.991,1633336.993
7468605,6615465.991,1633380.993
7468606,6616029.991,1633856.993
7468607,6616565.991,1634190.993
7468608,6616868.991,1634864.993
7468609,6616253.991,1635915.993
7468610,6615728.991,1637221.993
7468611,6616193.991,1637272.992
7468612,6616725.991,1637157.992
7468613,6618009.991,1637635.992
7468614,6617773.991,1638270.992
7468615,6616012.991,1636453.993
7468616,6612084.991,1632220.994
7468617,6608446.991,1624720.995
7468618,6608873.991,1625461.995
7468620,6609605.991,1625880.995
7468622,6610073.991,1626076.995
7468623,6610587.991,1626325.995
7468625,6611862.991,1625120.995
7468626,6611065.991,1626928.994
7468627,6611039.991,1627407.994
7468631,6612602.991,1627594.994
7468632,6610950.991,1627825.994
7468633,6611002.991,1628407.994
7468634,6611776.991,1630249.994
7468635,6611232.991,1629517.994
7468636,6606170.992,1626657.995
7468637,6606599.992,1626663.995
7468640,6606034.992,1624819.995
7468643,6596760.994,1633371.995
7468647,6603413.992,1624789.995
7468652,6604016.995,1659396.99
7468653,6603589.995,1658654.99
7468654,6603482.992,1629519.995
7468655,6603430.992,1630480.995
7468656,6603833.992,1631510.994
7468657,6604048.992,1632367.994
7468658,6604182.993,1633185.994
7468659,6602231.995,1658237.991
7468660,6607660.994,1655890.99
7468661,6607729.992,1636314.993
7468662,6608379.992,1635949.993
7468663,6608807.992,1635555.993
7468664,6610549.992,1635543.993
7468665,6611313.992,1635731.993
7468666,6612034.992,1635904.993
7468667,6613934.991,1636421.993
7468668,6614355.991,1636586.993
7468672,6604112.993,1638387.993
7468679,6596215.994,1633138.995
7468680,6594995.994,1635379.995
7468681,6595067.994,1633153.995
7468682,6592900.995,1636990.995
7468683,6592223.995,1637533.995
7468684,6592192.995,1639239.994
7468685,6591768.995,1641234.994
7468686,6590588.995,1642580.994
7468687,6589926.996,1642736.994
7468688,6589681.996,1643185.994
7468689,6589692.996,1643815.994
7468690,6583182.995,1628254.997
7468691,6589613.996,1643497.994
7468692,6592209.995,1637077.995
7468693,6590501.995,1637958.995
7468694,6589906.995,1638790.995
7468695,6589377.995,1639063.995
7468696,6588391.996,1640208.994
7468697,6588181.996,1641245.994
7468698,6588495.996,1642331.994
7468699,6588885.996,1642882.994
7468700,6589556.996,1643199.994
7468701,6591848.995,1643000.994
7468702,6592122.995,1643286.994
7468703,6592963.995,1642757.994
7468704,6593394.995,1642189.994
7468705,6588200.996,1639056.995
7468706,6594692.994,1636764.994
7468707,6594686.994,1637609.994
7468708,6594107.995,1638177.994
7468709,6594235.995,1639343.994
7468710,6593586.995,1640097.994
7468711,6593454.995,1640431.994
7468712,6593717.995,1640705.994
7468715,6594430.995,1640236.994
7468716,6593851.995,1640919.994
7468717,6596790.994,1639099.994
7468718,6597854.994,1639017.994
7468719,6598419.994,1640197.994
7468720,6589435.996,1646582.993
7468721,6589311.996,1646816.993
7468722,6588824.996,1647503.993
7468723,6588633.996,1647999.993
7468724,6588654.996,1648297.993
7468725,6588577.996,1648749.993
7468728,6589027.996,1649390.993
7468729,6588864.996,1649093.993
7468730,6588627.996,1647684.993
7468755,6588639.996,1646060.994
7468758,6667393.983,1647624.987
7468759,6667857.983,1647939.987
7468760,6669378.983,1647497.987
7468761,7115449.942,1715209.984
7468763,6673049.982,1645594.987
7468764,6673534.982,1645235.987
7468765,6674524.982,1644961.987
7468768,6678074.981,1642758.987
7468769,6679270.981,1642313.987
7468770,6680528.981,1641786.987
7468772,6682833.98,1641422.987
7468773,6683288.98,1640878.987
7468774,6685113.98,1641363.986
7468775,6685082.98,1641714.986
7468776,6685506.98,1640099.987
7468777,6686280.979,1639052.987
7468779,6687847.979,1637404.987
7468780,6689264.979,1637019.987
7468781,6690170.979,1637384.987
7468784,6693059.979,1642073.986
7468785,6692733.979,1643722.986
7468786,6693524.979,1645068.985
7468787,6693844.979,1645269.985
7468790,6692274.978,1639579.986
7468791,6692478.978,1640206.986
7468809,6408039.009,1406360.024
7468811,6306466.009,1437332.015
7468812,6628085.988,1625387.993
7468817,6218128.029,1306902.989
7468818,7022774.942,1646471.975
7468844,7258478.958,1763610.02
7468853,6480433,1447674.023
7468854,6481094,1447240.023
7468855,6480148,1446046.023
7468856,6480754,1446464.023
7468875,7317879.975,1769385.039
7468877,7342505.985,1772187.048
7468882,7339571.984,1771666.047
7468883,6491489.999,1509700.016
7468887,6481230,1447417.023
7468888,6480996,1446760.023
7468890,7319411.974,1775336.042
7468891,6480792,1447574.023
7468894,7346402.954,1848341.079
7468896,7337390.01,1592369.963
7468898,6480580,1447159.023
7468907,6480776,1447074.023
7468909,6583948.995,1628011.997
7468910,6569744.996,1617547.999
7468911,6569842.996,1617052.999
7468912,6570001.996,1616803.999
7468913,6570301.996,1616812.999
7468914,6570296.996,1615969.999
7468916,6570123.996,1615619.999
7468917,6569671.996,1615795.999
7468918,6569545.996,1615857.999
7468919,6572134.996,1617721.999
7468920,6572306.996,1617599.999
7468921,6572234.996,1616367.999
7468922,6571643.996,1615915.999
7468923,6571657.996,1615215.999
7468924,6571865.996,1614966.999
7468925,6571873.996,1614707.999
7468926,6571781.996,1614515.999
7468927,6571390.996,1614497.999
7468928,6571069.996,1614495
7468929,6571883.996,1617673.999
7468930,6575272.996,1622172.998
7468931,6574792.996,1622044.998
7468932,6574533.996,1622317.998
7468933,6574222.996,1622564.998
7468934,6573916.996,1622741.998
7468935,6573730.996,1622962.998
7468936,6573494.996,1623369.998
7468937,6573007.996,1623776.998
7468938,6572563.997,1624179.998
7468939,6571828.997,1625068.998
7468940,6571547.997,1625140.998
7468941,6570919.997,1624892.998
7468942,6569564.997,1628873.998
7468943,6570026.997,1624567.998
7468944,6569533.997,1624810.998
7468945,6568840.997,1624746.998
7468946,6569807.997,1624330.998
7468947,6570019.997,1624065.998
7468948,6570467.996,1614808
7468949,6570466.996,1614337
7468950,6565906.998,1625778.998
7468951,6569522.997,1625241.998
7468952,6571300.997,1625254.998
7468953,6572424.997,1624620.998
7468954,6569160.997,1625408.998
7468955,6568804.997,1625740.998
7468956,6567992.997,1626134.998
7468957,6567472.997,1626078.998
7468958,6566214.998,1625895.998
7468959,6565800.998,1625508.999
7468960,6565513.998,1625037.999
7468961,6565365.998,1624870.999
7468962,6565411.998,1624565.999
7468963,6565459.998,1624402.999
7468964,6565475.998,1624206.999
7468965,6565504.998,1623961.999
7468966,6565779.998,1626356.998
7468967,6564617.998,1627391.998
7468968,6564729.998,1627859.998
7468969,6564616.998,1628175.998
7468970,6563852.998,1628301.998
7468971,6563495.998,1627910.998
7468972,6563147.998,1627532.999
7468973,6562748.998,1626995.999
7468974,6562527.998,1626656.999
7468975,6562293.998,1626168.999
7468976,6562010.998,1626113.999
7468977,6561615.998,1626035.999
7468978,6563514.998,1629062.998
7468980,6572081.996,1618043.999
7468981,6563869.998,1629803.998
7468982,6567368.997,1620252.999
7468983,6569065.997,1622732.999
7468984,6569069.997,1622227.999
7468985,6569070.997,1621863.999
7468986,6569045.997,1621446.999
7468987,6569021.997,1621048.999
7468988,6568798.997,1620605.999
7468989,6568141.997,1619630.999
7468990,6571054.997,1625635.998
7468991,6567789.997,1621044.999
7468992,6567923.997,1619589.999
7468993,6567466.997,1619439.999
7468994,6567392.997,1619920.999
7468995,6567259.997,1620639.999
7468996,6570709.996,1619553.999
7468997,6570480.996,1620053.999
7468998,6570399.996,1620273.999
7468999,6570202.997,1620567.999
7469000,6570034.997,1620929.999
7469001,6569841.997,1621411.999
7469002,6569682.997,1621713.999
7469003,6567547.997,1620122.999
7469004,6568372.997,1620104.999
7469005,6566525.997,1619411.999
7469006,6566327.997,1619079.999
7469007,6566126.997,1618739.999
7469008,6566138.997,1617977.999
7469009,6566000.997,1617495
7469010,6566002.997,1617105
7469011,6567505.997,1620475.999
7469012,6571948.997,1625174.998
7469013,6572017.997,1625552.998
7469014,6571906.997,1625961.998
7469015,6571477.997,1626341.998
7469016,6571259.997,1626529.998
7469017,6570953.997,1626785.998
7469018,6571203.997,1626391.998
7469019,6571096.997,1626144.998
7469020,6570781.997,1625738.998
7469021,6570558.997,1625956.998
7469022,6570269.997,1626103.998
7469023,6570040.997,1626264.998
7469024,6572419.996,1623522.998
