name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Ballsta bro (Sandviken kn);60.501154685598;16.745665002618;81325;7457428;Ballsta bro;60.501171847243;16.745738262811
Balungstrand (Falun kn);60.888421012464;15.749794342549;91016;7413032;Balungstrand;60.888402713251;15.749849688134
Barkargatan (Hudiksvall kn);61.648824154241;17.095379708753;84046;7406724;Iggesund Barkargatan;61.648806491232;17.095303244611
Barkhyttan (Hofors kn);60.564235965605;16.38310303814;4003;7418698;Barkhyttan;60.564262670802;16.383085297455
Barnängen (Ovanåker kn);61.380541843774;15.83461872884;21016;7418789;Edsbyn Barnängen;61.380550366888;15.834637401457
Barrsätra (Sandviken kn);60.616534911127;16.754514627939;81006;7419706;Sandviken Barrsätra;60.61653423107;16.754569350605
Bastfallet (Sandviken kn);60.398831758995;16.712093023018;81007;7419707;Bastfallet;60.398813306202;16.712128782264
Baståsen (Nordanstig kn);62.036481909094;17.102163617043;32058;7418884;Baståsen;62.036526644264;17.102126991963
Basvägen (Gävle kn);60.672622698036;17.063033249005;80090;7419181;Gävle Basvägen;60.67260446317;17.063032437136
Beckasinvägen (Gävle kn);60.682179389944;17.152900506404;80091;7419182;Gävle Beckasinvägen;60.682143212968;17.152898878845
Berg (Gävle kn);60.402685307475;17.018717575487;80007;7419111;Berg;60.402658470546;17.018680232235
Berg (Hofors kn);60.514578629385;16.449451257291;4004;7418699;Berg;60.514596642632;16.449378807558
Berga (Bollnäs kn);61.349718879481;16.619645942537;83284;7406614;Berga;61.349763111385;16.619684326861
Berga (Sandviken kn);60.506255293859;16.815413933771;81270;7419956;Berga;60.50622810136;16.815413047803
Berga (Söderhamn kn);61.370388949161;16.898586938695;82112;7406090;Berga;61.370423685686;16.898681478056
Bergbo (Hofors kn);60.515027234201;16.432492790386;4005;7418700;Bergbo;60.515036092447;16.432456566829
Bergby (Gävle kn);60.92839286691;17.039771860684;80092;7401017;Bergby;60.928357153591;17.039715018854
Bergby skola (Gävle kn);60.925505689003;17.044344174227;80697;7430129;Bergby skola;60.925531767258;17.044400374491
Berge (Hudiksvall kn);61.854069835315;16.562051461278;84130;7406803;Berge (Bjuråker);61.854069775499;16.561975259499
Berge (Söderhamn kn);61.408656689931;16.814858654942;82113;7406091;Berge;61.408674502246;16.814821605705
Bergebron (Nordanstig kn);61.982675322123;17.067983331623;32051;7418877;Bergsjö Bergebron;61.982638967204;17.067981532751
Bergesta (Nordanstig kn);62.049363207899;17.25024942625;32018;7418848;Gnarp Bergesta;62.04932665565;17.250266486919
Bergevägen (Nordanstig kn);62.049051303927;17.254326022448;32017;7418847;Bergevägen;62.049015552525;17.25426664127
Bergevägen (Ovanåker kn);61.359795274518;15.895222814542;21017;7418790;Ovanåker Bergevägen;61.35979485802;15.895185381365
Berglunda (Gävle kn);60.614276181812;16.957706831172;80008;7419112;Överhärde Berglunda;60.614311318058;16.957762793762
Bergsjö bstn (Nordanstig kn);61.985488148536;17.057702092827;32103;7400592;Bergsjö busstn;61.985513723475;17.057798235515
Bergsjö kyrka (Nordanstig kn);61.982468357578;17.063129444516;32101;7418926;Bergsjö kyrka;61.982503073834;17.063206882495
Bergsstigen (Nordanstig kn);61.898477994688;17.349138586926;32039;7418866;Stocka Bergsstigen;61.898468785256;17.349118785714
Bergstig (Gävle kn);60.732341682826;17.123509353072;80093;7419183;Åbyggeby Bergsstig;60.732341745645;17.123472577062
Bergströms (Bollnäs kn);61.32875858269;16.258458464756;83086;7406404;Freluga väg 301 Bergströms;61.328740028551;16.258514134687
Bergsveden (Bollnäs kn);61.357105098864;16.433172944607;83116;7406434;Bollnäs Bergsveden;61.357122800204;16.433135796994
Bergsvägen (Hudiksvall kn);61.727148066738;17.129960327179;84275;7406873;Hudiksvall Bergsvägen;61.727183327837;17.129980494807
Bergsänge (Bollnäs kn);61.56186410175;16.337803687752;83001;7406312;Bergsänge;61.56186394462;16.337728282553
Bergvik (Nordanstig kn);61.975554888966;17.053614150803;32098;7418923;Bergsjö Bergvik;61.97559064565;17.053577174052
Bergviken (Hofors kn);60.569941627567;16.417980972725;4007;7418702;Bergviken;60.569941164311;16.418017446684
Bergviks kyrka (Söderhamn kn);61.261747828364;16.822632755964;82380;7408767;Bergvik kyrka;61.261792581427;16.82259677493
Bergviksbron (Söderhamn kn);61.25782927477;16.834096817665;82007;7400707;Bergvik Bergviksbron;61.257934298334;16.834398246073
Bergviksskolan (Söderhamn kn);61.264707691802;16.833594628682;82008;7417975;Bergvik Bergviksskolan;61.264670707912;16.833686458473
Bers (Söderhamn kn);61.28297516286;16.969885917827;82009;7419994;Söderala Bers;61.282956992408;16.969866419288
Bessbo (Bollnäs kn);61.503081177792;16.357101420649;83046;7406366;Bessbo;61.503098303951;16.357195489809
Bessemergymnasiet (Sandviken kn);60.623085599631;16.763529828382;81009;7419709;Sandviken Bessemergymnasiet;60.62311222766;16.763530568202
Betania Enviken (Falun kn);60.813497026301;15.759830017501;91017;7408820;Enviken Betania;60.813469767295;15.759903626065
Betaniavägen (Hudiksvall kn);61.601570996878;17.048026472748;84033;7406713;Njutånger Betaniavägen;61.601587657252;17.048121111937
Bilmetro (Hudiksvall kn);61.716638198067;17.094220195756;84054;7406730;Hudiksvall Bilmetro;61.716665204096;17.094164329503
Bilprovningen (Hudiksvall kn);61.746174478033;17.110256999678;84276;7406934;Hudiksvall Bilprovningen;61.746217990392;17.110353225703
Biltema (Gävle kn);60.642505631283;17.145724536541;80701;7463714;Gävle Geodetgatan;60.640931344081;17.145147304737
BJ-Arena (Sandviken kn);60.610267904728;16.748469411454;81238;7419930;Sandviken BJ-Arena;60.61029402009;16.748543166194
Bjuråker (Hudiksvall kn);61.859621924389;16.56414498767;84131;7406804;Bjuråker;61.859621132608;16.564201739292
Bjurängsvägen (Gävle kn);60.725249484263;17.127287305995;80095;7419185;Åbyggeby Bjurängsvägen;60.72521402129;17.127212427338
Bjåstavägen (Nordanstig kn);61.986231862965;17.036879900423;32138;7418953;Bjåsta vägskäl;61.986240700797;17.036841806208
Björa (Ljusdal kn);61.656912619169;16.167276174127;61144;7419060;Lörstrand Björa;61.656912248622;16.167238285518
Björkallén (Hudiksvall kn);61.71288174262;17.089979057603;84381;7407036;Hudiksvall Björkallén;61.712844887681;17.090033996928
Björkbacken (Söderhamn kn);61.282986821905;16.763940160199;82383;7445844;Björkbacken;61.282950274442;16.763976196557
Björkberg (Hudiksvall kn);61.729425231916;17.141315277104;84277;7406935;Hudiksvall Björkberg;61.72940758686;17.141238569551
Björke (Gävle kn);60.665398432545;17.143529143367;80096;7419186;Gävle Björkegrenska;60.665361527312;17.143600669403
Björkegrenska (Gävle kn);60.665398432545;17.143529143367;80098;7419186;Gävle Björkegrenska;60.665361527312;17.143600669403
Björkhagsskolan (Hofors kn);60.54724936622;16.276960089485;4006;7418701;Hofors Björkhagsskolan;60.547267210227;16.276905714283
Björklunda (Ockelbo kn);60.887959563016;16.782763001931;1015;7417696;Björklunda;60.88792387129;16.782688147872
Björksätra mitt (Sandviken kn);60.605890269014;16.750678735104;81011;7419711;Sandviken Björksätra mitt;60.606059703381;16.750793183773
Björktjära förskolan (Bollnäs kn);61.365890930694;16.384510508736;83117;7406435;Bollnäs Björktjära försk;61.365863590002;16.384509892287
Björktjära skola (Bollnäs kn);61.363689842861;16.385086866339;83118;7406436;Bollnäs Björktjära skola;61.3635233635;16.386149361691
Björktjäravägen (Bollnäs kn);61.361817325254;16.39482985268;83120;7406438;Bollnäs Björktjäravägen;61.361963389194;16.394159454058
Björkträvillan (Ovanåker kn);61.339894821774;15.944747342525;21040;7418795;Viksjöfors Björkträvillan;61.339921231195;15.944822137579
Björneborg (Söderhamn kn);61.252776529783;16.826963656022;82010;7419995;Bergvik Björneborg;61.252785115166;16.826963782124
Björnänge (Söderhamn kn);61.303621166463;17.038637126285;82190;7406163;Söderhamn Björnänge;61.303621456952;17.038562299971
Björsjö (Gävle kn);60.662696407719;17.228066855731;80100;7419188;Gävle Björsjö;60.662696901803;17.227993589495
Björtomta (Bollnäs kn);61.350127009261;16.642606280527;83286;7406616;Björtomta;61.350162032688;16.642681826647
Blindtarmsvägen (Ovanåker kn);61.337469375647;15.998460823058;21077;7418827;Blindtarmsvägen;61.337433100346;15.998423185622
Blockvägen (Hudiksvall kn);61.741471663022;17.112159042882;84278;7406936;Hudiksvall Blockvägen;61.741443587314;17.112233298633
Blomberget (Hudiksvall kn);61.767250050918;16.878706474206;84014;7406700;Näsviken Blomberget;61.767250188642;16.878630469659
Blomkransen (Bollnäs kn);61.34586920891;16.371864797984;83119;7406437;Bollnäs Blomkransen;61.345904917162;16.371809278443
Blomsterängsvägen (Gävle kn);60.661571376181;17.186315522139;80596;7463719;Gävle Blomsterängsvägen;60.66160585039;17.186426620564
Blykällarbacken (Bollnäs kn);61.367093183851;16.638908024638;83287;7406617;Blykällarbacken;61.367057339662;16.638832131035
Blyss (Ovanåker kn);61.370076880336;15.745730175143;21006;7411749;Blyss;61.370040569272;15.745805016875
Blåsippsvägen (Hudiksvall kn);61.74149083427;17.12516276586;84279;7406937;Hudiksvall Blåsippsvägen;61.741499909039;17.125106107635
Blåsåsen (Gävle kn);60.679434879291;17.124713465584;80102;7419190;Gävle Blåsåsen;60.679281341006;17.124780272864
Blästa (Hudiksvall kn);61.758278695249;17.205267618746;84171;7406841;Blästa;61.758295230272;17.205362781817
Blötängsvägen (Söderhamn kn);61.295029461209;17.032982812032;82235;7406205;Söderhamn Ridhuset;61.294966104372;17.032998809171
Boda (Söderhamn kn);61.363252872332;16.921952930961;82114;7406092;Boda;61.363234222099;16.921989479593
Bodarna (Bollnäs kn);61.347599728187;16.491211048789;83288;7406618;Bodarna;61.347599126131;16.491248286579
Bodarne (Söderhamn kn);61.285804093568;16.760221224387;82011;7419996;Bodarne;61.285849086448;16.760147837972
Bodarnevägen (Hudiksvall kn);61.64741841557;17.097887424025;84045;7406723;Iggesund Bodarnevägen;61.647435926711;17.097887907004
Bodåker (Bollnäs kn);61.329674361437;16.250160930078;83087;7406405;Bodåker;61.329665088759;16.250123359833
Bofara (Bollnäs kn);61.210847842153;16.533041463953;83203;7406538;Bofara;61.210882943905;16.533116591006
Bogården (Bollnäs kn);61.570877362246;16.455362546532;83002;7406313;Bogården;61.570868121979;16.455324554029
Bohusvägen (Söderhamn kn);61.294751762547;17.073961651163;82191;7406164;Söderhamn Bohusvägen;61.294768625206;17.074036768527
Boives (Bollnäs kn);61.347739686505;16.712639109277;83289;7406619;Boives;61.347738907718;16.712694997177
Bolagsgården (Nordanstig kn);61.911984081035;17.265254375774;32042;7418868;Edsäter Bolagsgården;61.911947340291;17.265290385529
Bolagsvägen (Söderhamn kn);61.259585737287;17.139673159673;82261;7406230;Sandarne Bolagsvägen;61.259584994332;17.139710205901
Bollnäs Brotorget (Bollnäs kn);61.348204541356;16.396704630032;83126;7410138;Bollnäs Brotorget;61.348222070295;16.396704849737
Bollnäs jvstn (Bollnäs kn);61.350679734033;16.392938783574;83121;7400128;Bollnäs station;61.349733781003;16.391612814803
Bollnäs Sjukhuset (Bollnäs kn);61.353903948678;16.362440274331;83173;7406509;Bollnäs Sjukhuset;61.353928230941;16.362982620357
Bollnäs Söder (Bollnäs kn);61.332608191325;16.40477874639;83144;7406480;Bollnäs Söder;61.332571718377;16.404815297409
Bollnäs Voltersberg (Bollnäs kn);61.355158892356;16.398891655696;83196;7406532;Bollnäs Voltersberg;61.355122580506;16.398890857288
